,ID,Title,Abstract
569,21555210,"Inhibition of 5-lipoxygenase activity in mice during cuprizone-induced demyelination attenuates neuroinflammation, motor dysfunction and axonal damage.","Multiple sclerosis (MS) is a chronic inflammatory demyelinating disease of the central nervous system (CNS). Increased expression of 5-lipoxygenase (5-LO), a key enzyme in the biosynthesis of leukotrienes (LTs), has been reported in MS lesions and LT levels are elevated in the cerebrospinal fluid of MS patients. To determine whether pharmacological inhibition of 5-LO attenuates demyelination, MK886, a 5-LO inhibitor, was given to mice fed with cuprizone. Gene and protein expression of 5-LO were increased at the peak of cuprizone-induced demyelination. Although MK886 did not attenuate cuprizone-induced demyelination in the corpus callosum or in the cortex, it attenuated cuprizone-induced axonal damage and motor deficits and reduced microglial activation and IL-6 production. These data suggest that during cuprizone-induced demyelination, the 5-LO pathway contributes to microglial activation and neuroinflammation and to axonal damage resulting in motor dysfunction. Thus, 5-LO inhibition may be a useful therapeutic treatment in demyelinating diseases of the CNS."
570,21549844,Impairment in explicit visuomotor sequence learning is related to loss of microstructural integrity of the corpus callosum in multiple sclerosis patients with minimal disability.,"Sequence learning can be investigated by serial reaction-time (SRT) paradigms. Explicit learning occurs when subjects have to recognize a test sequence and has been shown to activate the frontoparietal network in both contralateral and ipsilateral hemispheres. Thus, the left and right superior longitudinal fasciculi (SLF), connecting the intra-hemispheric frontoparietal circuits, could have a role in explicit unimanual visuomotor learning. Also, as both hemispheres are involved, we could hypothesize that the corpus callosum (CC) has a role in this process. Pathological damage in both SLF and CC has been detected in patients with Multiple Sclerosis (PwMS), and microstructural alterations can be quantified by Diffusion Tensor Imaging (DTI). In light of these findings, we inquired whether PwMS with minimal disability showed impairments in explicit visuomotor sequence learning and whether this could be due to loss of white matter integrity in these intra- and inter-hemispheric white matter pathways. Thus, we combined DTI analysis with a modified version of SRT task based on finger opposition movements in a group of PwMS with minimal disability. We found that the performance in explicit sequence learning was significantly reduced in these patients with respect to healthy subjects; the amount of sequence-specific learning was found to be more strongly correlated with fractional anisotropy (FA) in the CC (r=0.93) than in the left (r=0.28) and right SLF (r=0.27) (p for interaction=0.005 and 0.04 respectively). This finding suggests that an inter-hemispheric information exchange between the homologous areas is required to successfully accomplish the task and indirectly supports the role of the right (ipsilateral) hemisphere in explicit visuomotor learning. On the other hand, we found no significant correlation of the FA in the CC and in the SLFs with nonspecific learning (assessed when stimuli are randomly presented), supporting the hypothesis that inter-hemispheric integrity is specifically relevant for explicit sequence learning."
571,21534686,MRI correlates of cognitive impairment in childhood-onset multiple sclerosis.,"Brain MRI measures were correlated with neuropsychological function in 35 pediatric-onset multiple sclerosis (MS) patients and 33 age- and sex-matched healthy controls.Mean age of MS patients was 16.3 ± 2.3 years with average disease duration of 4.3 ± 3.1 years. Cortical gray matter, thalamic, and global brain volumes were calculated for all participants using a scaling factor computed using normalization of atrophy method to normalize total and regional brain volumes for head size. T1- and T2-weighted lesion volumes were calculated for MS patients.Cognitive impairment (CI) was identified in 29% of the MS cohort. Cognitive deficits predominantly involved attention and processing speed, expressive language, and visuomotor integration. Relative to controls, the MS group showed significantly lower thalamic volume (p < .001), total brain volume (p < .008), and gray matter volume (p < .015). Corpus callosum area and thalamic volume differentiated patients identified as having CI from those without CI (p < .05). Regression models controlling for disease duration and age indicated that thalamic volume accounted for significant incremental variance in predicting global IQ, processing speed, and expressive vocabulary (ΔR2 ranging from .43 to .60) and was the most robust MRI predictor of cognition relative to other MRI metrics.The robust association between cognitive function and reduced size of thalamus and global brain volume in pediatric-onset MS patients implicate neurodegenerative processes early in the disease course, and suggest that plasticity of an immature central nervous system is not sufficient to protect patients from the deleterious consequences of MS on cognitive neural networks. (PsycINFO Database Record (c) 2011 APA, all rights reserved)."
572,21531063,Perspectives on dichotic listening and the corpus callosum.,"The present review summarizes historic and recent research which has investigated the role of the corpus callosum in dichotic processing within the context of audiology. Examination of performance by certain clinical groups, including split brain patients, multiple sclerosis cases, and other types of neurological lesions is included. Maturational, age related, and genetic factors are also discussed. Finally, some attention is given to recent trends in audiology research to develop improved diagnostic and rehabilitation tools for individuals with dichotic deficits potentially related to callosal dysfunction."
573,21516513,The hippocampal fimbria of cuprizone-treated animals as a structure for studying neuroprotection in multiple sclerosis.,"It has been demonstrated that changes in the normal-appearing white matter (NAWM) in multiple sclerosis precede the appearance of classical lesions. The understanding of NAWM biology in an established disease model might help to clarify why some of them progress to active demyelinating lesions.C57BL6 male mice (19-21 g) were used in this study.Demyelination was induced by feeding mice a diet containing 0.2% cuprizone for up to 5 weeks.Routine stainings (luxol fast blue, and hematoxylin and eosin) and immunohistochemistry were performed to assess myelin status and the inflammatory infiltrate.We demonstrated that, in the toxic demyelination cuprizone model, the corpus callosum is severely demyelinated after a 5-week cuprizone challenge (acute demyelination) whereas the fimbria of the hippocampus appear normal in routine myelin stainings. Microgliosis but not astrogliosis is evident after acute demyelination in the fimbria. Interestingly, both regions, the fimbria and the corpus callosum, demonstrated early oligodendrocyte apoptosis as well as intense microglia accumulation and activation. However, only the corpus callosum progresses to actively demyelination lesions whereas the fimbria does not.The applied model appears suitable for elucidating pathways which promote progression of affected tissue to an active lesion."
574,21507085,Corticosteroids impair remyelination in the corpus callosum of cuprizone-treated mice.,"Corticosteroids (CS) are effective in the treatment of many brain disorders, such as multiple sclerosis (MS) or traumatic brain injury. This has been scrutinised in different experimental animal models. However, neither the mechanisms, nor the site of CS action are fully understood. Short-term high-dose CS treatment improves MS symptoms and severity of clinical disability during an acute inflammatory exacerbation of disease. In the present study, we analysed the influence of CS on the expression of cellular and molecular markers of spontaneous endogenous remyelination in the toxic non-immune cuprizone animal model at early (9 days) and intermediate (21 days) remyelination, as well as steroidal effects in primary astrocytes and oligodendrocyte progenitor cultures. Dexamethasone (Dex) and methylprednisolone (MP) induced a higher expression of the differentiation markers myelin basic protein and proteolipid protein (PLP) in cultured oligodendrocyte progenitor cells (OPC). CS exposure of primary cultured astrocytes resulted in a greater expression of those genes involved in OPC proliferation [fibroblast growth factor 2 (FGF2) and platelet-derived growth factor (PDGF)-αα] and a reduced expression of the pro-maturation factor insulin-like growth factor 1. Pro-maturating effects of CS were completely blocked by FGF2 and PDGF-αα co-application in OPC cultures. MP treatment in vivo resulted in a reduced recovery of PLP-staining intensity, whereas the re-population of the demyelinated corpus callosum with adenomatous polyposis coli-expressing oligodendrocytes was not affected. The numbers of brain intrinsic inflammatory cells, microglia and astrocytes during remyelination were similar in placebo and MP-treated animals. Our findings suggest that treatment with CS might have, in addition to the well-known benefical effects on inflammatory processes, a negative influence on remyelination."
575,21495114,Motor callosal disconnection in early relapsing-remitting multiple sclerosis.,"In relapsing-remitting multiple sclerosis (RRMS) the corpus callosum (CC) is often and early affected by macroscopic lesions when investigated by conventional MRI. We sought to determine to which extent microstructural and effective disconnection of the CC are already present in RRMS patients at the earliest stages of the disease prior to evidence of macroscopic CC lesion. We compared 16 very early RRMS patients (median expanded disability status scale (EDSS), 1.5; range, 0-2.0) to an age-matched group of healthy controls and focused analysis to the motor CC, i.e. that part of the CC relaying interhemispheric motor information. A combined functional magnetic resonance imaging/diffusion tensor imaging fiber-tracking procedure was applied to identify the callosal motor fibers (CMFs) connecting the hand areas of the primary motor cortices of the two hemispheres. Fractional anisotropy (FA) within the motor CC (FA-CC) assessed the CMF microstructural integrity. Bifocal paired transcranial magnetic stimulation (TMS) tested short-interval interhemispheric inhibition (S-IHI), an established measure of CMF effective connectivity. FA-CC and S-IHI were significantly reduced in early RRMS compared to healthy controls. Furthermore, a significant linear correlation between microstructure (FA-CC) and function (S-IHI) in the controls was broken down in the patients. These abnormalities were obtained in the absence of macroscopic CMF lesion in conventional MRI, and whilst motor hand/arm function in the nine-hole-peg test and corticospinal conduction time were normal. Findings suggest that reductions in FA and S-IHI may serve as surrogate markers of motor callosal disconnection at the earliest stages of RRMS prior to development of macroscopic lesion."
576,21447326,Microinjection of l-arginine into corpus callosum cause reduction in myelin concentration and neuroinflammation.,"Role of nitric oxide (NO) in inflammationary diseases such as multiple sclerosis (MS) has been proposed previously. We sought to examine if NO plays centrally a key role in MS related phenomena; demyelination or neuroinflammation. Female Wistar rats (weighing 200-250 g) were mounted in a stereotaxic apparatus and received injections of l-arginine aimed at corpus callosum (AP: 1.2, L: ±1.8, V: 3.2). The drug (50-200 μg/rat) was microinjected intra-corpus callosum repeatedly (3-5 times/each per day). Control groups solely received saline (1 μg/rat) into the corpus callosum. The animals were tested for the novelty seeking behavior using the conditioning task. Memory impairment was examined using the shuttle box and Y-maze. l-NAME was pre-injected to l-arginine to involve the NO. All animals' brains were also processed for histological evaluation. l-arginine produced significant changes in the novelty seeking behavior but not in the memory formation, evidenced by passive avoidance and alternation behaviors. Pre-injection of l-NAME reversed the response to l-arginine. Present study further revealed a prominent inflammation as well as myelin elimination in the l-arginine treated rats' brains. These data suggest that the NO infusion in the myelin rich areas such as corpus callosum may lead to MS signs centrally."
577,21438010,Differentiation of induced pluripotent stem cells into functional oligodendrocytes.,"The technology to generate autologous pluripotent stem cells (iPS cells) from almost any somatic cell type has brought various cell replacement therapies within clinical research. Besides the challenge to optimize iPS protocols to appropriate safety and GMP levels, procedures need to be developed to differentiate iPS cells into specific fully differentiated and functional cell types for implantation purposes. In this article, we describe a protocol to differentiate mouse iPS cells into oligodendrocytes with the aim to investigate the feasibility of IPS stem cell-based therapy for demyelinating disorders, such as multiple sclerosis. Our protocol results in the generation of oligodendrocyte precursor cells (OPCs) that can develop into mature, myelinating oligodendrocytes in-vitro (co-culture with DRG neurons) as well as in-vivo (after implantation in the demyelinated corpus callosum of cuprizone-treated mice). We report the importance of complete purification of the iPS-derived OPC suspension to prevent the contamination with teratoma-forming iPS cells."
578,21414412,Regional brain atrophy in children with multiple sclerosis.,"We used cross-sectional tensor-based morphometry to visualize reduced volume in the whole brains of pediatric patients with multiple sclerosis, relative to healthy controls. As a marker of local volume difference, we used the Jacobian determinant of the deformation field that maps each subject to a standard space. To properly assess abnormal differences in volume in this age group, it is necessary to account for the normal, age-related differences in brain volume. This was accomplished by computing normalized z-score Jacobian determinant values at each voxel to represent the local volume difference (in standard deviations) between an individual subject and an age- and sex-matched healthy normal population. Compared with healthy controls, pediatric patients with multiple sclerosis exhibited significantly reduced volumes within the thalamus and the splenium of the corpus callosum and significant expansions in the ventricles. While T2-weighted lesion volume was correlated with reduced splenium volume, no correlation was found between T2-weighted lesion volume and reduced thalamic volume. Reduced volumes of the optic pathways, including that of the optic tracts and optic radiations, correlated with disease duration. Our results suggest that focal inflammatory lesions may play an important role in tract degeneration, including transsynaptic degeneration."
579,21393405,Voxelwise assessment of the regional distribution of damage in the brains of patients with multiple sclerosis and fatigue.,"Fatigue affects up to 90% of patients with MS. We assessed the regional distribution of lesions and atrophy of the normal-appearing WM and GM in patients with RRMS with fatigue compared with HC and patients with similar characteristics, but without fatigue.From 14 patients with RRMS without fatigue, 10 with RRMS with fatigue, and 14 HC, we acquired brain dual-echo and high-resolution T1-weighted scans. Voxel-wise distributions of GM, WM damage, and T2 lesions were compared between patients with fatigued and nonfatigued MS by using SPM5 software. We report results at P < .05, FWE corrected.T2 lesion distribution and regional WM atrophy did not differ between patients with fatigued and nonfatigued MS. Compared with HC, patients with MS had significant WM atrophy in the posterior part of the corpus callosum and significant GM atrophy of the left superior frontal sulcus, left precentral gyrus, posterior cingulate cortex, right thalamus, and left middle frontal gyrus. No additional areas of atrophy were found in patients with nonfatigued MS compared with HC, whereas patients with fatigued MS also had atrophy of the left central sulcus. Atrophy in the left central sulcus and the precentral gyrus was more severe in patients with fatigued versus nonfatigued MS. In patients with MS, significant correlations were found between fatigue severity and GM atrophy in the left precentral gyrus (r = -0.73, P < .0001 uncorrected).Atrophy of the primary sensorimotor area is likely to contribute to MS-related fatigue."
580,21361672,Multimodal coherent anti-Stokes Raman scattering microscopy reveals microglia-associated myelin and axonal dysfunction in multiple sclerosis-like lesions in mice.,"Myelin loss and axonal degeneration predominate in many neurological disorders; however, methods to visualize them simultaneously in live tissue are unavailable. We describe a new imaging strategy combining video rate reflectance and fluorescence confocal imaging with coherent anti-Stokes Raman scattering (CARS) microscopy tuned to CH(2) vibration of myelin lipids, applied in live tissue of animals with chronic experimental autoimmune encephalomyelitis (EAE). Our method allows monitoring over time of demyelination and neurodegeneration in brain slices with high spatial resolution and signal-to-noise ratio. Local areas of severe loss of lipid signal indicative of demyelination and loss of the reflectance signal from axons were seen in the corpus callosum and spinal cord of EAE animals. Even in myelinated areas of EAE mice, the intensity of myelin lipid signals is significantly reduced. Using heterozygous knock-in mice in which green fluorescent protein replaces the CX(3)CR1 coding sequence that labels central nervous system microglia, we find areas of activated microglia colocalized with areas of altered reflectance and CARS signals reflecting axonal injury and demyelination. Our data demonstrate the use of multimodal CARS microscopy for characterization of demyelinating and neurodegenerative pathology in a mouse model of multiple sclerosis, and further confirm the critical role of microglia in chronic inflammatory neurodegeneration."
581,21313900,Anatomical distribution of central nervous system plaques in multiple sclerosis: an Iranian experience.,"Multiple Sclerosis (MS) begins most commonly in young adults and is characterized by multiple areas of Central Nervous System (CNS) white matter inflammation, demyelination and glial scarring. The most valuable laboratory aid for diagnosing MS is Magnetic Resonance Imaging (MRI). An advanced type of MRI that exploits molecular diffusion can detect acute and active lesions. Early diagnosis and onset of treatment help to hinder disease progression. The aim of this study was to compare the findings of conventional and Diffusion-Weighted (DW) MRI in assessing the cerebral lesions of MS patients. Thirty patients with clinically definite MS (mean age 32.76 +/- 8.79 years) and an age- and sex-matched control group of 30 healthy volunteers (mean age 32.75 +/- 9.23 years) were enrolled in this 12 month descriptive-prospective survey. Both groups were subjected to conventional and DW MRI and were compared in respect of the total number, morphology, location and the mean size of the intra-cerebral MS plaques. The sensitivities and specificities of both imaging methods in detecting these plaques were determined. The conventional method revealed significantly more plaques within the brain (p < 0.05) and showed more ovoid lesions. More lesions were detected by the conventional method in the periventricular area, centrum semiovale and corpus callosum. The minimum plaque size was significantly lower in the conventional method group. The sensitivity of both methods was 100%. The specificities of conventional and DW MRI were 86.6 and 96.6%, respectively, so DW MRI may detect lesions that are not obvious by routine methods."
582,21305597,Neural precursors exhibit distinctly different patterns of cell migration upon transplantation during either the acute or chronic phase of EAE: a serial MR imaging study.,"As the complex pathogenesis of multiple sclerosis contributes to spatiotemporal variations in the trophic micromilieu of the central nervous system, the optimal intervention period for cell-replacement therapy must be systematically defined. We applied serial, 3D high-resolution magnetic resonance imaging to transplanted neural precursor cells (NPCs) labeled with superparamagnetic iron oxide nanoparticles and 5-bromo-2-deoxyuridine, and compared the migration pattern of NPCs in acute inflamed (n = 10) versus chronic demyelinated (n = 9) brains of mice induced with experimental allergic encephalomyelitis (EAE). Serial in vivo and ex-vivo 3D magnetic resonance imaging revealed that NPCs migrated 2.5 ± 1.3 mm along the corpus callosum in acute EAE. In chronic EAE, cell migration was slightly reduced (2.3 ± 1.3 mm) and only occurred in the lateral side of transplantation. Surprisingly, in 6/10 acute EAE brains, NPCs were found to migrate in a radial pattern along RECA-1(+) cortical blood vessels, in a pattern hitherto only reported for migrating glioblastoma cells. This striking radial biodistribution pattern was not detected in either chronic EAE or disease-free control brains. In both acute and chronic EAE brain, Iba1(+) microglia/macrophage number was significantly higher in central nervous system regions containing migrating NPCs. The existence of differential NPC migration patterns is an important consideration for implementing future translational studies in multiple sclerosis patients with variable disease."
583,21299379,Mesenchymal stem cells enhance the engraftment and myelinating ability of allogeneic oligodendrocyte progenitors in dysmyelinated mice.,"Multiple sclerosis is an autoimmune disease characterized by demyelination and axonal loss throughout the central nervous system. No regenerative treatment exists for patients who fail to respond to conventional immunosuppressive and immunomodulating drugs. In this scenario, stem cell therapy poses as a rational approach for neurological regeneration. Transplantation of embryonic-derived oligodendrocyte progenitor cells (OPCs) has been shown to promote remyelination and ameliorate animal models of neurodegenerative diseases. However, its therapeutic application is limited due to potential transplant rejection. In multiple sclerosis, an added concern is that transplant rejection would be most pronounced at sites of previous lesions, exacerbating a hyperactive immune response which could prevent remyelination and precipitate additional demyelination. Routine systemic immunosuppression may not be sufficient to prevent transplant rejection-associated immune reactions in the cerebral microenvironment. Mesenchymal stem cells (MSCs), due to their homing properties and inherent immunosuppressive nature, are a promising tool for clinical application targeted toward immunosuppression at sites of injury. In this study, we used a co-transplantation strategy to investigate the effect of syngeneic MSCs on the survival and remyelination abilities of allogeneic OPCs in adult nonimmunosuppressed shiverer mice. At all time points examined, cotransplantation with MSCs increased OPC engraftment, migration, and maturation in myelinating oligodendrocytes, which produced widespread myelination in the host corpus callosum. In addition, MSCs reduced microglia activation and astrocytosis in the brain of transplanted animals as well as T-cell proliferation in vitro. These data suggest that combining the immunomodulatory and trophic properties of MSCs with the myelinating ability of OPCs might be a suitable strategy for promoting neurological regeneration in demyelinating diseases."
584,21248243,Neurobiological effects of sphingosine 1-phosphate receptor modulation in the cuprizone model.,"Fingolimod (FTY720) is a sphingosine 1-phosphate (S1P) receptor modulator that regulates lymphocyte trafficking and exerts pleiotropic actions on oligodendrocytes (OLGs) and other neural cells. The purpose of this study was to investigate the role of S1P receptors in a non-T-cell model of demyelination, the cuprizone (cupr) model in C57BL/6 mice. Treatment with FTY720 (1 mg/kg) led to attenuated injury to OLGs, myelin, and axons in the corpus callosum (percentage of myelinated fibers was 44.7% in cupr-water and 63% in cupr-FTY720). Reactive astrogliosis and microgliosis were ameliorated when FTY720 was given from d 1, but astrogliosis was augmented when FTY720 was given from wk 4-9. FTY720 did not promote remyelination in this model. The protective effect of FTY720 was associated with decreased interleukin-1β and CCL2 transcripts in the corpus callosum, as well as altered S1P1 expression. Targeted deletion of S1P1 in OLG lineage cells did not lead to obvious clinical phenotype, but resulted in subtle abnormalities in myelin and an increased susceptibility to cupr-induced demyelination. We conclude that S1P receptors expressed by neuroglia are involved in regulating the response to injury, and CNS effects of FTY720 could contribute to its favorable therapeutic response in multiple sclerosis."
585,21248132,"Genetically induced adult oligodendrocyte cell death is associated with poor myelin clearance, reduced remyelination, and axonal damage.","Loss of oligodendrocytes is a feature of many demyelinating diseases including multiple sclerosis. Here, we have established and characterized a novel model of genetically induced adult oligodendrocyte death. Specific primary loss of adult oligodendrocytes leads to a well defined and highly reproducible course of disease development that can be followed longitudinally by magnetic resonance imaging. Histological and ultrastructural analyses revealed progressive myelin vacuolation, in parallel to disease development that includes motor deficits, tremor, and ataxia. Myelin damage and clearance were associated with induction of oligodendrocyte precursor cell proliferation, albeit with some regional differences. Remyelination was present in the mildly affected corpus callosum. Consequences of acutely induced cell death of adult oligodendrocytes included secondary axonal damage. Microglia were activated in affected areas but without significant influx of B-cells, T-helper cells, or T-cytotoxic cells. Analysis of the model on a RAG-1 (recombination activating gene-1)-deficient background, lacking functional lymphocytes, did not change the observed disease and pathology compared with immune-competent mice. We conclude that this model provides the opportunity to study the consequences of adult oligodendrocyte death in the absence of primary axonal injury and reactive cells of the adaptive immune system. Our results indicate that if the blood-brain barrier is not disrupted, myelin debris is not removed efficiently, remyelination is impaired, and axonal integrity is compromised, likely as the result of myelin detachment. This model will allow the evaluation of strategies aimed at improving remyelination to foster axon protection."
586,21236446,Brain abnormalities in neuromyelitis optica.,"Differentiating neuromyelitis optica (NMO) from multiple sclerosis (MS) is a real challenge in the clinical field. In the past, NMO (not MS), was inferred when abnormality was not detected in the brain magnetic resonance imaging (MRI). Recently, some studies have reported abnormalities in the brain MRIs of NMO, but only few among the Asian population. The aim of this study was to evaluate the frequency of brain MRI among Korean NMO patients and characterize findings that might be helpful to distinguish NMO from MS.Medical records, NMO-IgG, and brain MRI of 17 patients diagnosed with NMO by the revised diagnostic criteria of Wingerchuk et al. (2006) [6] from 2008 to 2010, were reviewed.11 out of 17 patients (64.7%) had abnormal MRI findings. More than two lesions were detected in most patients. The majority of patients with brain MRI abnormality showed nonspecific (5 patients) or atypical (6 patients) findings. Cerebral white matter was most frequently involved (58.8%). 3 patients (17.6%) involved corpus callosum, 4 (23.5%) with internal capsule, 2 (11.8%) with cerebellum, and 3 (17.6%) with brainstem. There were 5 (29.4%) patients who met the Paty et al. criteria (1988) [15] and 3 patients (35.3%) who met the multiple sclerosis (MS) spatial distribution diagnostic criteria of Barkhof et al. (1997) [14] in their brain MRI.Brain abnormalities have been frequently found among Korean NMO patients and the frequencies have been reported to be higher than that of Caucasians. Current MS spatial distribution criteria, such as Paty et al. (1988) [15] or Barkhof et al. (1997) [14], are not sufficient to discriminate NMO from MS in brain MRI findings. Our results will provide valuable information that would be useful in establishing future revising criteria for NMO."
587,21233178,11C-(R)-PK11195 PET imaging of microglial activation and response to minocycline in zymosan-treated rats.,"We sought to advance methodology for studying microglial activation and putative therapeutic downregulation in response to minocycline by means of noninvasive in vivo imaging. A reproducible focal white matter lesion was used to reliably compare treatment conditions.The corpus callosum of female Sprague Dawley rats was injected with zymosan to promote microglial activation as confirmed by hematoxylin and eosin staining, (3)H-PK11195 autoradiography, and CD11b immunohistochemistry. A subset of subjects was treated systemically with minocycline to potentially alter microglial activation. Seven days after zymosan injection, subjects were imaged with PET using the radiotracer (11)C-(R)-PK11195. In vivo binding was evaluated using the distribution volume ratio (DVR) with respect to a reference region.At the lesion site, the observed (11)C-(R)-PK11195 DVR for each treatment was as follows: mean saline DVR ± SD, 1.17 ± 0.05 (n = 5); zymosan-only DVR, 1.96 ± 0.33 (n = 10); and zymosan with minocycline DVR, 1.58 ± 0.12 (n = 9). Therefore, compared with controls, zymosan increased binding (P = 0.0001, 2-tailed t test) and minocycline treatment reduced zymosan-induced binding by 46% (P = 0.004, 2-tailed t test).Zymosan-induced microglial activation and its response to minocycline can be quantitatively imaged in the rat brain using (11)C-(R)-PK11195 PET. The ability to detect a treatment effect in a focal white-matter lesion may be of use in studying therapies for multiple sclerosis (MS)."
588,21220722,Longitudinal changes in diffusion tensor-based quantitative MRI in multiple sclerosis.,"To estimate longitudinal changes in a quantitative whole-brain and tract-specific MRI study of multiple sclerosis (MS), with the intent of assessing the feasibility of this approach in clinical trials.A total of 78 individuals with MS underwent a median of 3 scans over 2 years. Diffusion tensor imaging indices, magnetization transfer ratio, and T2 relaxation time were analyzed in supratentorial brain, corpus callosum, optic radiations, and corticospinal tracts by atlas-based tractography. Linear mixed-effect models estimated annualized rates of change for each index, and sample size estimates for potential clinical trials were determined.There were significant changes over time in fractional anisotropy and perpendicular diffusivity in the supratentorial brain and corpus callosum, mean diffusivity in the supratentorial brain, and magnetization transfer ratio in all areas studied. Changes were most rapid in the corpus callosum, where fractional anisotropy decreased 1.7% per year, perpendicular diffusivity increased 1.2% per year, and magnetization transfer ratio decreased 0.9% per year. The T2 relaxation time changed more rapidly than diffusion tensor imaging indices and magnetization transfer ratio but had higher within-participant variability. Magnetization transfer ratio in the corpus callosum and supratentorial brain declined at an accelerated rate in progressive MS relative to relapsing-remitting MS. Power analysis yielded reasonable sample sizes (on the order of 40 participants per arm or fewer) for 1- or 2-year trials.Longitudinal changes in whole-brain and tract-specific diffusion tensor imaging indices and magnetization transfer ratio can be reliably quantified, suggesting that small clinical trials using these outcome measures are feasible."
589,21132325,Occurrence of neuronal dysfunction during the first 5 years of multiple sclerosis is associated with cognitive deterioration.,"Brain neuronal injury is present in patients suffering from multiple sclerosis (MS) from the earliest stage of the disease; however, the functional counterpart of early neuronal injury is largely unknown. The goal of this study was to assess the potential impact of early neuronal dysfunction affecting white matter (WM), grey matter (GM), or the cerebellum on cognitive deterioration and/or EDSS progression during the first 5 years of MS. Magnetic resonance spectroscopic (MRS) examinations and neuropsychological assessments were performed in 23 patients included after the first clinical attack of MS and 24 healthy controls. The same protocol was performed in patients after a follow-up of 5 years. Metabolic neuronal function was assessed in WM (splenium of corpus callosum), GM (dorsal posterior cingulate cortex), and the cerebellum by evaluating N-acetylaspartate (NAA) levels. During follow-up, 39% of patients showed cognitive deterioration and 43% showed a deterioration in their EDSS. Patients with cognitive deterioration had greater NAA level reductions during follow-up in the cerebellum (p = 0.003) and WM (p = 0.02) compared to patients without cognitive deterioration. In addition, patients with cognitive deterioration had higher progression of T2 lesion load (T2LL) during the follow-up period compared to patients without cognitive deterioration (p = 0.03). No differences between patients with and without EDSS progression in terms of NAA levels or T2LL were observed. The present longitudinal study found evidence that, during the first 5 years of MS, cognitive deterioration is associated with the progression of neuronal dysfunction and tissue injury as assessed by MRS and T2LL, respectively."
590,21122007,Diffusion tensor imaging of corpus callosum integrity in multiple sclerosis: correlation with disease variables.,"Corpus callosum (CC) is frequently involved in multiple sclerosis (MS). We aimed to investigate the relations between CC microstructure integrity as measured by diffusion tensor imaging (DTI) in relapsing-remitting MS patients with low neurological disability in comparison with age-matched healthy subjects and further to identify correlations between DTI-CC parameters and clinical variables of MS disease activity.CC volume was measured on 3.0T brain MRI by MS Analyze software. DTI metrics acquired along 31 independent directions were obtained and fractional anisotropy (FA), apparent diffusion coefficient (ADC), longitudinal (λ1) and transverse (λ 2, λ 3) diffusivities were measured in MS patients and healthy subjects. Disease activity was assessed by relapse rate and neurolgical disability by the Extended Disability Status Scale (EDSS).Thirty relapsing-remitting MS patients and 30 age- and sex-matched healthy subjects were studied. CC volume and DTI metrics differed significantly between MS patients and healthy subjects. In MS patients, all DTI parameters correlated with neurological disability. ADC, longitudinal and transverse diffusivity correlated with disease duration. ADC and the transverse diffusivity correlated with relapse rate.CC DTI parameters, especially ADC and transverse diffusivity correlated with disease variables especially with those associated with clinical activity."
591,21098009,Morphological and electrical properties of oligodendrocytes in the white matter of the corpus callosum and cerebellum.,"In the central nervous system, electrical signals passing along nerve cells are speeded by cells called oligodendrocytes, which wrap the nerve cells with a fatty layer called myelin. This layer is important for rapid information processing, and is often lost in disease, causing mental or physical impairment in multiple sclerosis, stroke, cerebral palsy and spinal cord injury. The myelin speeds the information flow in two ways, by decreasing the capacitance of the nerve cell and by increasing its membrane resistance, but little is known about the latter aspect of myelin function. By recording electrically from oligodendrocytes and imaging their morphology we characterised the geometry and, for the first time, the resistance of myelin in the brain. This revealed differences between the properties of oligodendrocytes in two brain areas and established that the resistance of myelin is sufficiently high to prevent significant slowing of the nerve electrical signal by current leakage through the myelin."
592,21059507,Corpus callosum volume and interhemispheric transfer in multiple sclerosis.,"The corpus callosum (CC) is frequently compromised in patients with multiple sclerosis (MS). Structural and functional measurements of the CC may be useful to monitor the progression of the disease. The aim of this pilot study was to determine if bimanual tactile temporal thresholds correlates with CC volume. A tactile temporal threshold is the longest temporal interval that separates the onsets of two tactile stimuli when they are judged by the observer as simultaneous. Judgments to bimanual stimulations require interhemispheric transfer via the CC.Thresholds were examined in MS patients and matched controls. Magnetic resonance (MR) images were acquired on a 3T MR system within 48 hours of clinical assessment and measurement of thresholds.Corpus callosum volume was assessed by using a semiautomatic livewire algorithm. The CC volume was smaller (by 21% on average, p < 0.01) and thresholds were higher (by 49% on average, p < 0.03) in MS patients when compared to controls. A significant correlation (r = -0.66, p = 0.01) between CC volume and thresholds emerged for the MS patients.Measuring treatment benefits of neuroprotective and repair therapies is a well recognized challenge in MS research. The overall findings of this study suggest that these measurements, which involve the transfer of information interhemispherically via the CC, may be promising outcome measures that warrant further scientific exploration to develop a model to measure recovery."
